text,env
"Deforestation Every year, are destroyed due to illegal logging, poor forest management, and increasing demand for forest and agricultural products.",1.0
Deforestation is a contributing factor to biodiversity losses and climate change.,1.0
"We also implemented a sustainable soy sourcing policy, setting out stretching standards and targets for soy in both ingredients and animal feed, and became members of the UK Roundtable on Sustainable Soy, committing to public reporting.",1.0
"We are increasing the amount of recycled polyester that we use within our ranges and, as part of our commitment to zero deforestation, we are making progress towards all our viscose being sourced from responsibly managed forests.",1.0
"We are also part of the Better Cotton Initiative, which makes global cotton production better for the people who produce it, better for the environment it grows in, and better for the sector’s future.",1.0
Water Access to fresh water under increasing stress from our changing climate.,1.0
"In response, we will be developing a water stewardship and reduction plan for our own-brand supply chains in areas of water scarcity.",1.0
"In addition, in automated water meter readers across our sites to better understand our own usage.",0.0
"We’re continuing to focus on diversity and inclusion in our business, raising vital money for our charity partners, and reviewing human rights risks across our global food supply chain.",0.0
"See page What’s next? To support our diversity ambitions, we will be piloting a summer internship programme, aimed specifically at second year university students from Black Asian Minority Ethnic (BAME) backgrounds.",0.0
"Diversity and inclusion We want to make sure everyone feels welcome and celebrated at Morrisons, and we remain committed to building greater representation of minority groups of colleagues across all areas of the business.",0.0
"Alongside an Executive level sponsor for our overall Diversity & Inclusion programme, in we launched five distinct workstreams focusing on Women in Morrisons, BAME, LGBTQ+, ability, and family friendly and carers.",0.0
Capture ethnicity data and publicise progress Commit at board level to zero tolerance of harassment and bullying workplace is the responsibility of all leaders and managers 4. Take action that supports ethnic minority career progression 5.,0.0
"the opportunity to study part-time, for a fully- funded degree at either Bradford or Sheffield Hallam University, whilst working at Morrisons.",0.0
This included working in collaboration with other UK supermarkets to develop free capacity-building webinars on topics ranging from furloughing staff responsibly to managing impacts on worker mental health.,0.0
"From support for the health and wellbeing of around 10,000 workers, and increase the resilience of the sector against future impacts.",0.0
"Achieve Net Zero emissions from our own operations by Reduce operational emissions against a 2017 baseline by 33% by 2025, 53% by 2030 and to reach Net Zero by 2040 (2017 baseline) 28% 32% MW of installed renewable electricity capacity at our stores and sites 5MW 5MW 2019/20 update 32% reduction in operational carbon emissions since 2017.",0.0
Behind On track Achieved New target Not targeted account the extraction and transportation of fuel bringing reporting in line with our science-based targets. 2 Company Car data does not include scope 3 – employee commuting.,0.0
"N2O, HFCs, PFCs, and SF6 emissions, during the calendar year of 2020.",0.0
"• We exclude our Hong Kong office, Bos Brothers Fruit & Vegetables BV, one supermarket which consumes fuel oil (representing less than 0.1% of the total footprint).",0.0
"• Where subsidiaries, sites or joint ventures are deemed not to be under operational control of the Group or are not material to the Group, their energy and fuel usage have not been included within the scope of the GHG emissions reported.",0.0
"• CO2, CH4, N2O, HFCs, PFCs, and SF6 emissions are measured.",1.0
• Accuvio is the third-party software provider which has been used to consolidate the carbon data and apply emissions factors.,0.0
• COthe relevant emission factors from the calculated GHG emissions consisting of the combined Scope 1 and Scope 2 emissions within the organisational boundaries of the Group.,
"Gas consumption has been based on invoiced amounts, but where data for a period of time is not available, an estimate of usage is made based upon the best available information (i.e. applying an average across a similar period).",0.0
The emissions from business miles excludes air and rail travel.,0.0
"• Company car data does not include Scope Adjustments To ensure all asset disposals and acquisitions, relevant to Scope 1 and 2 emissions have been taken into account, the energy team conduct an annual review of the Morrisons estate, at the time of compiling the annual carbon footprint, in partnership with the Morrisons estate management team.",0.0
If an asset disposal or acquisition has an effect on a prior year’s consumption an adjustment is made accordingly.,0.0
"To calculate food waste weight for these products, the March the product was wasted.",0.0
"Food waste is placed in waste bins at the back of stores and is collected by waste contractors to go to anaerobic digestion, composting, controlled combustion and, as a last resort, landfill.",1.0
In endeavouring to show performance in FYGreenhouse and Energy Report (NGER) scheme.,0.0
"Building on the principle of ‘leaving no one behind’, the Agenda emphasises a holistic approach to achieving sustainable development for all. Qube acknowledges the Traditional Custodians of the land on which we work, live and gather, and recognises their continuing connection to land, water and community.",0.0
"Our sustainability team has worked to develop a roadmap that sets out goals for emission and energy reduction, innovation goals and upcoming trials across our operations.",1.0
"It has been a period of change in a challenging global environment, but we have learnt and grown as an organisation.",0.0
Qube Ports manages over Australia and is also an established provider of supply chain logistics services to the energy sector.,0.0
Despite the many challenges we faced in FYsafe environment where risks are managed and work does not impact upon the health and wellbeing of Qube’s workforce.,0.0
"Environment We are committed to safeguarding the environment by complying with environmental laws, regulations, standards, and managing the potential impacts on air, water and land.",
"Climate Risk We are focusing on sustainable solutions by enhancing our vehicle fleet through energy efficiency, and investigating opportunities for the use of renewable fuels and electrification.",1.0
"to the communities we work in Diversity and Inclusion At Qube, we recognise the inherent value of each person, regardless of background, where they live, what they look like, what they think or what they believe.",0.0
"in operations Increase representation of females and indigenous employees Sustainable Supply Chain We are developing a procurement framework that supports the needs of the business and has a positive environmental, social and economic impact.",0.0
"assists the Board by overseeing, monitoring and reviewing Qube’s practices and governance in safety, health, sustainability, environment, climate change, social performance and the human rights of employees and operations.",1.0
"As an integrated supply chain company, Qube’s contribution to sustainability is also achieved by providing its customers with industry leading solutions that drive and provide efficiency, reducing the impact of customers’ operations on the environment.",0.0
Qube embraces diversity and inclusiveness in the workplace.,0.0
"The Board has delegated the oversight responsibility for risk management and internal control of major risks of Qube to the Audit and Risk Management Committee and, in respect of risks relating to safety, health, environment and operational matters, to the Safety, Health and Sustainability Committee.",1.0
These include financial risks and non-financial risks such as environmental and social sustainability risks.,1.0
"Climate Change Our approach to mitigation of, and adaptation to, climate change and the implications for our business, including physical risks, transition risks and market risks.",1.0
Environment We are committed to reducing our environmental impact so that our business is sustainable for the future.,1.0
"Diversity and Inclusion We strive to create a workplace where everyone feels comfortable, and we respect and value the unique talents and contributions of each employee.",0.0
"J Undertake scenario analysis of transition risks and opportunities, in line with TCFD recommendations and publicly available information J Based on the outcomes of the KPMG Net Carbon Zero assessment, agree on low carbon transition scenarios J Continue to assess climate risks within the business, integrating climate change risks into group material risk assessments J Develop assessment protocol for installation of renewable energy on owned infrastructure.",1.0
"Emissions J Improve the fuel efficiency of our truck fleet, increase percentage of the prime movers that are (enhanced environmentally friendly vehicle).",1.0
Euro 6 refers to emission standards which define exhaust emissions of NOx CO2 from engines.,0.0
"Diversity and Inclusion FYwith IDAHOBIT (International Day Against Homophobia, Biphobia, Interphobia and Transphobia), International Women’s Day and International Men’s Day all recognised and well received.",0.0
"their workplace At Qube, we encourage workplaces with a culture that allows team members to feel included, and encouraged to bring their whole selves to work-enabling diversity to flourish and creating better experiences for our team and customers.",0.0
"As a logistics provider, we have an important role to play by reducing and minimising our greenhouse gas emissions.",1.0
We are taking strong action by actively setting intensity targets and partnering with like-minded people to innovate cleaner fuels.,1.0
"Paul Digney At Qube, there are many facets of sustainable operations, including climate change impacts.",1.0
"Ultimately, this requires us to operate the business efficiently and with innovative solutions for customers so they can reduce their environmental footprints.",1.0
"Qube recognises that the impact of climate change presents a challenge to business, society and the natural environment.",1.0
"In conducting its assessment, Qube considered the diversity of its operations and portfolio in the context of transitional, physical and reputational risks as well as considering opportunities particularly in respect of transport, new markets and technological changes.",0.0
"The key material impacts have been quantified, and the report estimates the potential climate-related financial risks to Qube and key risk metrics.",0.0
"Sustainable fuels, like biofuels and eFuels in particular, are important to Qube’s decarbonisation roadmap and will be part of our continued alternative fuel initiative.",1.0
"We will maintain a dedicated program to drive continued improvement in carbon emissions reduction, energy efficiency and reduction in fuel use.",1.0
"However, our success and ability to do so will be dependent on the availability of alternative energy and at commercial pricing.",
We’re setting out to power Qube owned offices and facilities with 100% renewable energy by the end of 2030.,1.0
Progress is already being made thanks to renewable power purchase agreements and installation of onsite solar panels.,1.0
"However, our success and ability to do so will be dependent on the availability of renewable energy supplies and at commercial pricing.",1.0
We realise that we have to reduce carbon emissions to ensure our planet thrives.,1.0
We are aware that diesel is our main source of carbon emissions.,1.0
"In order to reduce carbon emissions, we have to do our part.",1.0
"Changing weather patterns and extreme weather events are having repercussions on not just the environment, but also on physical wellbeing.",1.0
"Sustainable innovation is key to our ability to help both Qube and our planet thrive, which is why we’re investing in trials and projects with potential to long-term social and environmental benefits.",1.0
"Global trends J Qube has business resources that track, monitor and engage with the broader industry on developments to deliver Qube goals J Connecting with market leaders in Europe and US to understand global trends *Our success will be dependent on the availability of alternative fuel supplies and at commercial pricing.",1.0
"We know that the main generator of our emissions is diesel, we have established a number of pathways to support our goal to reduce our emissions.",0.0
The greenhouse gases that are reported under the NGER Scheme include carbon dioxide (CO(N2O) and sulphur hexafluoride (SF6).,1.0
"Carbon dioxide makes up the largest emissions to environment at (442 tCO2-e) and nitrous oxide (1,718 tCO2-e) calculated.",1.0
Net emissions continue to decline in FY21 compared to FY20.,0.0
"Greenhouse gas emissions are the emissions released to the atmosphere as a direct result of an activity, or series of activities at a facility level.",1.0
These emissions are identified as scope 1 and 2 emissions.,0.0
Scope as ‘direct emissions’ – for example emissions from the burning of diesel fuel in trucks – while scope 2 emissions are 'indirect emissions' which come for example from the use of electricity purchased from a utility provider.,0.0
"In FY21, Qube generated 304,255 tCO2e greenhouse gas emissions of which 94% percent were scope 1 emissions.",0.0
Scope recorded 66% of total scope 2 emissions.,0.0
"Audits The purpose of the audits was to review environmental compliance with applicable legislation, the ISO standard and relevant internal requirements (management plans) at a number of sites.",1.0
"The environmental management and compliance audits undertaken found that the implementation of management plans has been well documented, with a number of good initiatives and objectives being achieved.",0.0
"Of note, the auditor found that each site performed well with spill management, innovation for environmental improvements (eg.",1.0
"Compliance with the environmental licence is being managed well, including the completion of water monitoring and annual reporting requirements to the regulator.",0.0
Opportunities for Improvement J There is an opportunity to improve our understanding of the requirements around controlled/regulated waste and ensure good tracking and documentation systems are in place across our sites.,0.0
Addressing the opportunities for improvement and the environmental management system element modifications suggested within this report will ensure continual improvement of environmental management for our sites and ensure compliance with both regulatory and internal environmental management requirements.,0.0
"Waste Management We continue to improve our management of waste, with all our sites focusing on initiatives to create efficient waste management plans including: J investigating sustainable material management, looking at the waste that is generated on site and different methods for recycling or reusing the waste J collaborating with different waste organisations and companies that share the same goal to help in minimise the adverse effects of waste in communities, contribute to the sustainable improvement of recycling, and improve the livelihood of people and businesses in rural and urban communities equally.",1.0
Protection of the Environment and Biodiversity Biodiversity is the variety and variability of living organisms on the planet.,1.0
"Earth’s ecosystems are driven by biodiversity, and disruptions can have ripple effects that may be harmful to other life forms and the environment.",1.0
"As part of our ongoing commitment in this area, we will enhance our practices across the business to protect negative impacts on biodiversity by: J taking into consideration the impact of our business activities on biodiversity, striving to realise the conservation and sustainable use of biodiversity J recognising the influence of biodiversity within the supply chain by managing biodiversity values related to our operations in areas under our control or influence J seeking to engage with key stakeholders including government bodies and local communities to assess and manage biodiversity within our areas of operation J striving to raise employee awareness of biodiversity, and contributing to the building of a society that nurtures biodiversity through stakeholder communication As a proactive measure, Qube responds to potentially negative impacts on biodiversity by ensuring appropriate protections are in place where these operations overlap with protected areas, or areas of high biodiversity value.",1.0
"Teagan, Qube Energy – Chinchilla, QLD accepts an artwork by local indigenous students.",0.0
"Qube Energy Darwin chose to nominate two local charities to support with a $3,000 donation.",0.0
Our Qube Queensland Logistics team participated in the AMMA – Australian Resources & Energy Group Bright Future STEM program.,0.0
"This national, school-based program highlights how studying Science, Technology, Engineering and Maths (STEM) subjects can lead to diverse and rewarding careers in the resources and energy industry.",0.0
"Qube Energy Darwin donates to RSPCA Darwin St Mary's Primary School, Warwick, QLD, participate in STEM program.",0.0
"Specific matters dealt with include conflicts of interest, fair dealing, insider trading, equal opportunity, privacy and confidentiality, health, safety and the environment, improper benefits and use of company property.",0.0
"The Safety, Health and Sustainability Committee assists the Board in its role of overseeing Qube’s approach and practices in safety, health, environment and community (social) engagement and reporting.",1.0
In FYQube achieved another annual reduction in our carbon intensity and we are continuing to develop a pathway to achieve continuing greenhouse gas emission reductions.,1.0
"The Innovation Committee is chaired by the Managing Director and brings together senior executives from across the organisation to develop strategies, leverage developed solutions, and determine the investment and resources priorities that will benefit customers and improve safety, service delivery and the environment.",
A core focus area for innovation at Qube is sustainability and COand the use of alternate energy sources.,1.0
"In addition, Qube is investing in assets and technologies including alternative fuel options, vehicle enhancements technologies and seeking alternative power sources for heavy vehicles.",1.0
Our objective is to promote diversity and inclusion within Qube.,0.0
Significant achievements have been made despite a challenging impacts of COVID-19 and a very competitive labour market.,0.0
"This year our Qube teams embraced the theme of #BreakTheBias Emily Link, Director - People, Culture & Safety said, ""We are committed to supporting diversity and equal opportunities throughout our organisation.",0.0
We are committed to going beyond our obligations of establishing safe workplaces and aim to create an environment where our people can be the best they can be both in and outside of the workplace.,0.0
"It affects how we think, feel and behave and impacts the choices we make.",0.0
"We aim to provide resources across a wide range of areas of personal wellbeing such as family, relationships, financial, resilience, diversity, belonging and everything in between.",0.0
"Our Qube Energy teams at Chinchilla and Miles created blue trees using used oil and gas materials as part of the Blue Tree Project which aims to ""help spark difficult conversations and encourage people to speak up when battling mental health concerns.",0.0
""" The trees were positioned in a prominent location on the sites as a reminder that they are mentally healthy sites in which open and honest conversation is encouraged.",0.0
The trees are a permanent reminder that it is ok not to be ok and that there is always support close by.,0.0
"• Maintain a dedicated program to drive continued improvement in reduction of carbon emissions, use of renewable energy, fuel use and costs.",1.0
"A series of assessment workshops which identified a failure to meet government emission reduction targets and the disruption to supply of fuels, oils and lubricants are the most significant, transitional and supply chain risk, respectively.",0.0
• Continue to refine our emission data collection and analysis.,0.0
"• Setting science based targets, enhancing our roadmap to reduce emissions.",1.0
Progress is already being made with the installation of onsite solar panels.,1.0
Hydrogen – considering investing in hydrogen pilot projects and exploring solutions.,1.0
• Alternative fuels – assess pilot projects for electric and hydrogen technologies and implement if commerically viable.,1.0
• Learning from industry peers on emission reduction strategies and initiatives.,1.0
"To better quantify the extent of emission reductions and ability to meet government targets, a scenario analysis was conducted with consideration of the following these three scenarios: Scenario one – Government-led, Scenario two – Delayed government intervention and Scenario three – Customer and technology-led.",0.0
"All physical risks were assessed under RCP delivers global warming at an average of 8.5 watts per square metre across the planet) scenario and covered three time periods: near future (2022-2040), mid future (2050-2070) and far future (2080-2100).",1.0
This scenario is characterised by high government policy intervention within markets to incentivise greater uptake of renewable energy and decarbonisation initiatives.,0.0
Government emission reduction targets becoming more ambitious and aiming to achieve net zero by 2040.,1.0
Hydrogen vehicles become available in Australia only in with most hydrogen being blue hydrogen (produced from natural gas).,0.0
"EV prices are reduced, and hydrogen vehicle production increases due to technological improvements.",0.0
WA – Pilbara tropical cyclones Risk of operations suspended for a longer period due to higher cyclone intensity.,1.0
"Physical Near, mid and far future Business interruption External supply disruption of fuel, oil, lubricants More extreme weather events.",0.0
"Supply chain Near, mid and far future Business continuity Emission reduction insufficient to meet government targets Insufficient emission reduction targets were considered the most significant transitional risk due to the potential ramifications of non-compliance to regulators, reputational damage and additional costs associated with carbon pricing.",1.0
"T A T E M E N T Metrics and targets Qube is committed to being a leader in low emission logistics in Australia, and transparency is an integral part of our continuous improvement.",0.0
We have an ongoing monitoring program to track our emission reduction strategy.,0.0
We conducted an assessment of our Scope emissions forecast.,0.0
"Progress update Reduce carbon intensity by Reduce Scope 1 and Scope 2 GHG emissions intensity (tCO2e per $M revenue) by 4% from FY20. Emission intensity 2018 Year to year In FY21, an 8.9% reduction in targeted tCO2-e per $M revenue was achieved.",0.0
Euro to emission standards which define exhaust emissions of NOx CO2 from engines.,0.0
"Emission intensity year In FY22, 85% of truck fleet is Euro 5, 6 standard.",0.0
Renewable energy update Continue to invest in renewable energy for our owned new infrastructure.,1.0
"Energy consumption year In FY21, 50% of new Qube owned infrastructure had renewable energy installation.",1.0
There is focus to innovate and design Qube owned warehouses and infrastructure to incorporate renewable energy opportunities.,1.0
"Alternative fuels, like biofuels and eFuels in particular, are important to Qube’s decarbonisation roadmap and are set to be part of our continued alternative fuel initiative.",1.0
"We aim to maintain a dedicated program to drive continued improvement in carbon, energy, fuel use and costs.",0.0
Our success to achieve our targets will be dependent on the emergence of technologies and the availability of alternative energy supplies and at commercial pricing.,0.0
Target Description Type Target year Reduce Scope intensity expand Reduce Scope 1 emission intensity by 50%.,0.0
"Emission intensity Implement Euro 5, 6 standard 95% of prime movers Euro 5, 6.",0.0
seen as a significant enabler to a clean energy future.,0.0
"We are continuously improving our gender and racial diversity in leadership, our business ethics and compliance policies, our training and development, and our responsible energy use, much of which we highlight in this report.",0.0
We continue to work toward building a diverse pipeline of talent and improving the energy efficiency of our operations.,0.0
"Our environmental, social, and governance (ESG) strategy is driven by this guiding vision, which helps us create long-term value for our stockholders, our employees, the environment, and the communities we serve.",1.0
We are committed to continually examining our own business practices and initiatives to determine how we can better promote sustainability and reduce our carbon footprint.,1.0
ESG OVERSIGHT Both the Board and the executive leadership team at Gray recognize the importance of managing environmental and social risks and opportunities to support long-term financial sustainability.,1.0
"Throughout the report, we guide readers to additional sources of information on our corporate website and other website references for convenience.",0.0
"Gray provides significant corporate-level news research, investigative services, and legal support for local journalists on story selection and production, including access to government records and data analysis, and a commitment to the protection of news sources, editorial fairness, and employee safety.",0.0
"Through their extensive research and analysis, the InvestigateTV team has uncovered a lack of government oversight and transparency in agricultural subsidies; discovered a glaring equity disparity in transportation safety that led to a recent change in federal laws; highlighted environmental protection issues; and created an in-depth series examining health care policies and outcomes in the Mississippi Delta regions.",1.0
"In May (RTDNA) awarded a combined 69 regional Edward R. Murrow awards for excellence in journalism to 31 of Gray’s local stations, which included two awards for Excellence in Diversity, Equity, and Inclusion to WKYT in Lexington, Kentucky, and WRDW in Augusta, Georgia.",0.0
"IMPACTFUL AND INCLUSIVE CONTENT Much of the news, weather, and informative content that we produce ourselves, as well as a substantial amount of national network content that we broadcast, increases viewers’ awareness of social and environmental issues.",1.0
"In an effort to build awareness and spotlight HBCUs, Gray produced and aired programs that speak to HBCUs’ core values of leadership, community, academic excellence, and diversity.",0.0
"For example, WBRC in Birmingham, Alabama, produced a story highlighting local hospital UAB’s LGBTQ Healthcare Equality Leader designation from the Human Rights Campaign Foundation, recognizing the hospital’s inclusion policies for the LGBTQ employee population, as well as the continued adoption of best practices for an inclusive place of patient care and employment. Effects of Climate Change Troubled Water Documentary In investigative documentary that explores the complexities of the nation’s water crisis while looking at possible solutions.",1.0
"Coverage included coastal resilience, local river diversion, monitoring greenhouse gas emissions, and Louisiana’s local climate action plan.",1.0
"They are our greatest strength, and we seek to provide an environment that focuses on continual growth, inclusion, and innovation.",0.0
"Additional training opportunities that are available for the full company include topics such as communication strategies, conflict resolution, workplace diversity, emotional and social intelligence, stress management, and improving mindfulness.",0.0
"We believe that diversity, equity, and inclusion (DEI) are principles that drive innovation and should guide us as we build our teams and our business.",0.0
DIVERSITY IN RECRUITMENT Gray believes in building a pipeline of diverse and talented media professionals.,0.0
"By creating these opportunities for students primarily from Historically Black Colleges and Universities in Mississippi, the program helps to improve diversity, equity, and inclusion in media.",0.0
"In series to all employees, with programs that cover diversity, equity, inclusion, harassment, and discrimination.",0.0
We strongly believe that diverse voices should be represented at every level in our business and will continue to foster meaningful diversity and inclusion practices.,0.0
"It is the intent of Gray to provide a safe work environment in compliance with all applicable laws, regulations, and industry best practices for the protection of all employees and the facilities we operate.",0.0
"We also pay for employees to engage in selected learning activities from external sources, including obtaining professional certifications, and earn continuing educational units.",0.0
"COVID-In 2021, as part of Gray’s commitment to ensuring a safe work environment, we instituted a policy requiring all employees and visitors in our workspaces to be fully vaccinated against COVID19, with exceptions provided for those with certain medical conditions or religious objections.",0.0
"In light of our environmental responsibility, we are committed to operating responsibly and efficiently, and to reducing environmental risks, including those related to climate change, associated with our operations.",1.0
Energy Efficiency FACILITIES AND EQUIPMENT We continually invest in a number of resource efficiency initiatives and look for opportunities to make further improvements to our operations.,0.0
• Consolidation of technology core and station operational systems that reduce the electronic footprint needed to operate a television station.,0.0
• Transmitter technology replacements resulting in material savings in electricity consumption with newer equipment.,0.0
"• Installation of energy-efficient lighting in existing facilities and throughout new builds, especially with regard to studio lighting (reduce and eliminate fluorescent and incandescent lighting).",1.0
• Installation of new energy-efficient HVAC systems and controls that also eliminate use of previously standard refrigerant elements in order to lessen the impact on ozone layers.,1.0
"All three facilities use energy-efficient IT equipment and have various energy certifications, including Energy Star and Green Globes.",0.0
"Where possible, Gray seeks to reduce operational waste through reuse, recycling, and other reduction strategies.",1.0
"Our technology and e-waste recycling policies ensure that technical equipment, computers, laptops, monitors, smartphones, tablets, and other aged electronics are responsibly disposed through local partners.",1.0
"Construction As part of the company’s sustainability strategy, we have taken several steps to reduce environmental impact through project design and construction.",1.0
"Formerly a General Motors plant, the Assembly Atlanta property included construction began in late 2021.",0.0
"As a result, no concrete was hauled off site or shipped to landfills, thereby avoiding additional landfill waste as well as extensive transportation of the former factory’s concrete.",0.0
"In addition, we constructed all stormwater structures above ground instead of underground in vaults, thereby allowing for a more natural flow of water that eliminated the need to use additional material and that minimizes the amount of maintenance and repairs.",0.0
"Collaborate with our long-term tenant to monitor critical infrastructure, HVAC, and power systems in real time to reduce waste.",0.0
• Require all tenants to utilize studio-driven green initiatives across all their productions.,1.0
Utilize solar-powered trailers and fuel-efficient vehicles where possible to reduce carbon footprint.,1.0
"Corporate Governance and Business Ethics BOARD INDEPENDENCE & DIVERSITY Consistent with our belief that our leadership structure should reflect the best interests of the company and our shareholders, we believe our Board of Directors possesses skills and experience relevant to exercising sound business judgment.",0.0
"Gray recognizes the value of diversity throughout our organization, and we endeavor to have a diverse Board with varied experience in business, government, education, and technology, and in areas that are relevant to the company’s nationwide activities.",0.0
"The training is designed to educate and prepare employees to recognize unsafe practices and to properly respond to phishing attacks from email, social media, or other sources.",0.0
Each Disaster Recovery Plan is tailored to the specific market and its unique environmental concerns.,1.0
These on-the-go stations are housed in trailers that can be pulled by a truck to a city experiencing a weather or environmental disaster.,1.0
"As many of our stations are located in areas prone to the increasing effects of climate change, such as in coastal areas, we are taking steps to rebuild stations’ physical facilities to withstand natural disasters of higher intensity.",1.0
"Vendor Management Given the nature of our business, we engage with four primary network vendors — CBS, NBC, ABC, and Fox (“Big Four networks”) — that collectively represent more than vendor expenses.",0.0
"Represented by SDGs address challenges of poverty, inequality, climate change, environmental degradation, peace, and justice.",1.0
"The human element was always a top priority at GasLog, right alongside the environment.",0.0
"Our Environment, Social and Governance (ESG) agenda proved to be right.",0.0
"Care for our employees, for the environment, for the communities around us is the foundation on which we build customer focus with no compromise on safety.",0.0
"This also informs our three ESG priorities: (and wellbeing; and (3) Diversity, Equity, & Inclusion (DE&I).",0.0
"ESG is embedded in our commitment to deliver cleaner energy to the world, consistently, reliably, and sustainably.",1.0
The outbreak of war in Ukraine brought significant humanitarian and geopolitical impacts; it further stressed the global supply chain weaknesses and pushed energy supply security higher up the priority list.,0.0
It highlighted once more LNG as the reliable long-term energy source that provides a stepping-stone for a future of renewable energy.,0.0
"As a provider of liquified natural gas (LNG) logistics services, we have a key role to play in mitigating climate change.",1.0
Until now regulators compelled shipping to reduce greenhouse gas (GHG) emissions by switching fuels.,1.0
and GHG emissions are key priorities for many economies and natural gas plays a significant role in developing lower-carbon energy systems that will enable net-zero emissions goals.,1.0
We deliver liquefied natural gas to meet the world’s growing energy needs as it transitions to a cleaner energy future.,0.0
"We are also offering floating storage and regasification solutions through existing twin purpose assets and have the capability to convert existing assets to offer floating services in record lead time. we transport: LNG LNG remains the cleanest commercially available stable energy source for power generation, industrial, residential and transport (including maritime) sectors.",1.0
"LNG has a key role to play in the world’s emerging energy security problem and in supporting the transition to carbon-free fuels and the use of renewable energy as a backup due to their intermittent supply nature; Brazil, for example, tripled its demand to support hydropower generation in while China became the world’s top LNG importer.",0.0
It is also presently the largest alternative fuel for oceangoing vessels and has already been used as fuel for LNG ships for many years.,0.0
"The combustion of natural gas does not emit soot, dust, fumes, or sulphur oxides (SOX).",0.0
It generates up to percent less CO2 1 than fuel oil and 45 percent less CO2 than coal at the point of consumption.,0.0
It ensures our people stay safe and the environment remains intact.,0.0
"Given that LNG is the cleanest commercially available marine fuel, our vessels are primarily powered by the boiloff of the cargo they carry (in 2021), making us amongst the lowest carbon intensity commodity transporters.",1.0
"Vessel name Propulsion* Cargo capacity (cubic meters) Year built† Ownership Methane Lydon Volney Steam 145,000 2006 100% GasLog Ltd. 14.76 13.60 13.53 Methane Nile Eagle Steam 145,000 2007 25% GasLog Ltd. 12.23 11.34 11.79 GasLog Chelsea TFDE 153,600 2010 100% GasLog Ltd. 11.21 9.94 9.15 GasLog Savannah TFDE 155,000 2010 100% GasLog Ltd. 11.13 9.74 10.8 GasLog Singapore TFDE 155,000 2010 100% GasLog Ltd. 12.40 9.62 9.36 Methane Julia Louise TFDE 170,000 2010 Bareboat to GasLog Ltd. 9.30 7.62 7.5 GasLog Skagen TFDE 155,000 2013 Bareboat to GasLog Ltd. 9.52 9.79 9.28 GasLog Saratoga TFDE 155,000 2014 100% GasLog Ltd. 7.74 8.31 8 GasLog Salem TFDE 155,000 2015 Bareboat to GasLog Ltd. 9.14 7.83 7.61 GasLog Genoa X-DF 174,000 2018 100% GasLog Ltd. 5.84 5.86 5.76 GasLog Hong Kong X-DF 174,000 2018 Bareboat to GasLog Ltd. 5.93 5.82 6.18 GasLog Houston X-DF 174,000 2018 Bareboat to GasLog Ltd.",0.0
"Attention also turned to managing sustainability within value chains and human capital, for human rights and better conditions, wages and improved diversity.",0.0
"Despite growing climate control ambitions, global carbon dioxide emissions rose by to 36.3 billion tonnes, their highest ever level.",1.0
"The World Economic Forum’s (WEF) Global Risks Reportglobal risks as environmental, with societal risks also being of high concern.",1.0
Fears exist that climate initiatives might be delayed or watered down due to energy security concerns exacerbated by the Ukraine crisis.,1.0
The shipping industry currently contributes approximately global GHG emissions.,1.0
"The International Maritime Organization (IMO) has set its initial GHG strategy and significant At GasLog, we are committed to support climate action as evidenced by our recent investments in the latest series of newbuild vessels that have up to a intensity when compared to first generation LNG carriers.",1.0
"In June, the IMO Marine Environment Protection Committee (MEPC Existing Ship Index (EEXI) and the requirement to reduce Operational Carbon Intensity through the Carbon Intensity Indicator (CII).",0.0
"In July, the European Commission published the ‘Fit for measures to reduce net emissions by 55 percent by 2030, covering maritime activities.",1.0
In November at COPof shipping emissions was a major topic with more than 20 nations signing the Clydebank Declaration to establish six green shipping corridors by 2025.,1.0
"MEPC emissions reduction measures and agreed to revise the IMO GHG Initial Strategy, shifting focus to concrete proposals, for the finalization of an updated Strategy in 2023.",0.0
To meet these targets the maritime industry will require a zero-emission fuel as there are limits to efficiency gains from technical and operational measures.,1.0
We believe that LNG is a fundamental enabler of the energy transition as it substitutes dirtier fuels.,0.0
"We also recognize that the maritime industry will require strong support, collaboration and action from technology suppliers, fuel producers, terminal operators, governments and financiers.",0.0
", the charterer dictates the trading pattern of the vessel including voyage planning and nomination of the fuels which are utilized onboard.",0.0
"Decarbonization, air quality and ecological impacts are the most significant issues for our industry while governance and health and safety are minimum requirements to do business.",1.0
"Reporting’, whereby “a company is required to disclose information on environmental, social and employee matters, respect for human rights, and bribery and corruption, to the extent that such information is necessary for an understanding of the company’s development, performance, position and impact of its activities” (Article 19a (1) of Directive 2013/34/EU (introduced by Directive 2014/95/EU, the Non-Financial Reporting Directive)).",0.0
"We have selected SDG Health and Wellbeing), 5 (Gender Equality), 8 (Decent Work and Economic Growth), 9 (Industry, Innovation and Infrastructure), 10 (Reduced Inequalities), 12 (Responsible Consumption and Production), 13 (Climate Action), 14 (Life below Water) and 15 (Life on Land) as being the most relevant to the maritime industry and the topics that we can influence.",0.0
"Partnerships: Seek industry partners and high-impact forums to drive change across all three pillars: environmental, social and governance.",1.0
"Climate challenge/GHG and air emissions Air emissions have taken center stage in the climate agenda, and we are committed to doing our part.",1.0
"More specifically, the expansion of our fleet through the addition of three newbuildings last year and the fact that 365 operational days in 2021, accounts for 90 percent of the recorded emissions increase.",0.0
