text,gov
"Nevertheless, the socio-health circumstances caused by the COVID-need for the Euskaltel Group to work on a digital disconnection policy during 2021, for which the main aspects were already included in the collective bargaining agreement signed in December.",0
"Collaboration at a new edition of the Technology Conferences, in which we share the latest developments, trends and possibilities offered by the latest technology with our corporate customers.",0
"MANAGEMENT OF DIVERSITY AND EQUAL OPPORTUNITIES Our strategic objectives include the development of labour relations based on equal opportunities, non-discrimination and respect for diversity.",0
"Implement promotion and internal mobility processes that are based on criteria of merit, ability and suitability for the job.",0
"Furthermore, the new equality plans include annual statistics, broken down by gender, of all work-life balance measures, to monitor these better and improve decision-making.",0
Our commitment to integrating people with disabilities is not limited to the internal management of the company.,0
"We subcontract reception, mail room and customer call-answering services to special work centres, generating stable employment by renewing our corporate contracts with these centres.",0
"As a result of our management in this area, we have recorded only one occupational accident without leave and no cases of occupational illnesses.",0
"SUSTAINABILITY REPORT AND NON-FINANCIAL INFORMATION STATEMENT 6. CULTURE, EXCELLENCE, EQUALITY AND DIVERSITY Cardio-protection of all work centres not located in urban areas.",0
"Transparency, ethics and responsible management are the values that guide our corporate governance in performing the control and management functions of the Group’s activities and in our shareholder relations.",1
"As part of our Strategic Plan integrity and responsibility across all territories, in all operations and among every person that forms part of the Group, developing an ethical, transparent and trustworthy business model.",1
"We are therefore working to develop and update our corporate policies in ESG matters, applying the recommendations of the CNMV on good governance and strengthening corporate governance.",1
A good example of our progress is the Sustainability Policy recently approved by the Board of Directors.,1
"We are therefore strengthening our commitment to diligence and transparency in reporting non-financial information and accountability, consolidating our position as a responsible company for our stakeholders. 671.",1
Criminal Compliance and Anti-bribery Model certified by AENOR in accordance with the UNE 37001 standards.,1
"SUSTAINABILITY REPORT AND NON-FINANCIAL INFORMATION STATEMENT 7. GOVERNANCE, ETHICS AND TRANSPARENCY 7.1.",1
"One of the most important milestones in developing our commitment to responsible management and transparent communication with our stakeholders, was the publication of our first Sustainability Report in accountability and self-evaluation for our stakeholders in order to continuously improve our business.",1
"Similarly, in order to prioritise transparency in our stakeholder relations, we continue to publish on our corporate websites the policies that govern the different organisational spheres of the Group and the certifications that accredit our management systems.",1
"We base the Corporate Governance Model of the Euskaltel Group on our commitment to the best corporate governance, business ethics and corporate responsibility practices in every area of the company.",1
"At the top level, the Corporate Governance System is primarily based on the company’s bylaws, corporate policies and the regulations of the company’s governing bodies.",1
"We have a Code of Ethics and Conduct Instructions, and have implemented a criminal prevention system, a Criminal Risk Management System and an Anti-bribery Management System, certified by AENOR under the UNE standards respectively.",1
"We also have a Corporate Compliance Policy and a Corporate Anti-corruption Policy, as well as a Tax policy and the Corporate Conflicts of Interest Policy.",1
"With regards to the Board of Directors, our highest governance body, it is governed by the Board of Directors Regulations, as well as the Director Selection Policy, the Director Remuneration Policy and the Auditor Contracting and Relations Policy.",1
"Furthermore, to ensure that market abuse rules are upheld and to guarantee equal treatment of shareholders in an identical situation, we have a Policy on Communication and Contact with Shareholders, Institutional Investors and Proxy Advisors.",1
It approves the corporate strategy and the organisation structure needed to implement it.,0
"These new appointments mean that the structure of the Board of Directors better adheres to the rules on good corporate governance by having a more balanced composition (appointment of these two new female directors, the independent directors, and the reduction in the number of Board members to ten.",1
"The Board of Directors entrusts the management and day-to-day administration of the company to the CEO and the management team, including the dissemination, coordination and general implementation of the Company’s management policies and guidelines, in order to focus on the definition, supervision and monitoring of the policies, strategies and general guidelines to be followed by the Group.",1
"The functioning and organization of the Group’s Board of Directors is governed by the Board of Directors Regulations, which contain the operating principles of the Board, the basic rules around its organization and functioning, and the rules of conduct for its members, in order to provide the highest level of transparency, efficiency, dedication and control in their duties to administer, supervise and represent the company’s interests.",1
"The Board of Directors has created three committees: the Audit and Control Committee, the Appointments Committee and the Remuneration Committee.",1
They are governed by the company’s bylaws and their own internal regulations.,1
"SUSTAINABILITY REPORT AND NON-FINANCIAL INFORMATION STATEMENT 7. GOVERNANCE, ETHICS AND TRANSPARENCY 7.3.",1
"The model is structured at a global level around the Shareholder and Investor Communication and Contact Policy and is supplemented by the General Shareholders’ Meeting Regulations and the Internal Code of Conduct in Stock Markets, which together make up the model for shareholder relations.",1
The key pillars of the Shareholder and Investor Communication and Contact Policy approved by the Board of Directors are complete respect for the laws against market abuse; and the equal treatment of shareholders that are in identical situations.,1
"This committee is assigned functions relating to supervising the effectiveness of the Group’s internal controls, as well as its risk management systems and the preparation and presentation of financial and non-financial information, among others.",1
"Its primary responsibilities are focused on proposing to the Board of Directors the remuneration policy for directors and senior managers, as well as the individual remuneration and other contractual conditions of executive directors.",1
"about the average remuneration of directors, as well as information about the composition and determination of this compensation.",0
"The compliance model of the Euskaltel Group, which was unified and updated in and coordinated compliance model, brings together the compliance models for managing criminal risk, bribery and corruption risk, and non-criminal risk.",1
"The Group’s compliance management model includes the following instruments: These instruments establish the principles and guidelines for conduct that must apply to all Group personnel and those that work on behalf of the Group, in the performance of their daily work both inside and outside of the company.",1
"The Ethics Channel allows breaches of internal regulations and external regulations that apply to the Group to be confidentially reported, free from any reprisals, as well as to make compliance-related enquiries and to manage the risks of criminal activities, bribery and corruption in the Group.",1
"SUSTAINABILITY REPORT AND NON-FINANCIAL INFORMATION STATEMENT 7. GOVERNANCE, ETHICS AND TRANSPARENCY To maximize functionality and efficiency in managing corporate risks we have unified the models for managing risks related to the GDPR, the System for Internal Control of Financial Reporting, cyber-security, criminal risk and anti-corruption into a single leading international software tool that enables coordinated risk management and better internal management.",1
"We use this tool to identify and evaluate risks, we establish controls to mitigate them, and in short we apply the risk management and control system, providing traceability to the control actions taken and recording the evidence to provide subsequent proof of their existence.",0
Code of Ethics and the Ethics Channel Criminal and Anti-bribery Risk Management Model .,1
The Code of Ethics of the Euskaltel Group establishes the basic values and principles of corporate conduct that we apply to our operations and stakeholders relations.,1
"CODE OF ETHICS PRINCIPLES 765 Adherence to the law, internal regulations and contractual relations Compliance with applicable financial regulations Precedence of the Euskaltel Group's interests over personal interests Responsibility and professionalism based on ethical conduct Responsible communications Data privacy and confidentiality Commitment to human and labour rights SUSTAINABILITY REPORT AND NON-FINANCIAL INFORMATION STATEMENT 2020 EUSKALTEL GROUP 7.",1
"This is a key tool in our management, by establishing the conduct guidelines that must be upheld in every area of our business and that are therefore required from every person in the Group, from the Board of Directors to the employees, including our suppliers.",1
"We have also established mechanisms for controlling and monitoring compliance with the Code of Ethics, which combined make up the Due Diligence Model, based on the dissemination, training and monitoring of the conduct of Group personnel, in accordance with the established principles and guidelines.",1
In on the Code of Ethics and expressly agreed to comply with it.,1
"We also use the Ethics Channel as a reporting and monitoring instrument, to clarify any doubts, deal with enquiries and to receive communications about potential violations.",1
In employees received training on the Code of Ethics and expressly agreed to comply with it.,1
"The Criminal and Anti-bribery Risk Management Model for the Euskaltel Group, established in the Criminal and Anti-bribery Risk Prevention Manual, is one of the main management instruments that we use, together with other elements, to prevent crimes from being committed and to promote a corporate culture based on ethics and regulatory compliance and that opposes bribery and corruption.",1
In Criminal and Anti-bribery Risk Prevention Manual to more than 485 employees in our Group.,0
"Furthermore, we provided training about the Anti-corruption Policy (in addition to training on the Code of Ethics) as part of the compliance communication and training plan.",1
"In addition, our Board of Directors has approved the following policies as elements of the implementation and coverage of the provisions included in the Criminal and Anti-bribery Risk Prevention Manual: SUSTAINABILITY REPORT AND NON-FINANCIAL INFORMATION STATEMENT 7. GOVERNANCE, ETHICS AND TRANSPARENCY In 2020, our Criminal and Anti-bribery Risk Management Model obtained AENOR Criminal Risk Management System certification under the UNE 19601 standard, and Anti-bribery Management System certification under the UNE ISO 37001 standard, which certify our management in relation to detecting, preventing and combating conduct related to criminal activity in general, and corruption and bribery in particular.",1
"The Criminal and Anti-bribery Risk Prevention Manual identifies Code that that could arise from actions taken in the course of our business, encompassed under the broad definition of corruption, which includes money-laundering.",1
CORPORATE CRIMINAL COMPLIANCE POLICY: Approved in July towards criminal activity in our operations.,0
This brings together our specific management of the crimes of bribery and corruption.,1
"We have a Corporate Tax Policy through which we expressly agree to promote the application of good tax practices and fulfilment of the corporate purpose, avoiding tax risks and inefficiencies in making business decisions, basing our relations with the tax authorities on the principles of transparency, trust, good faith and loyalty, and in accordance with the tax legislation in the different territories in which we operate.",1
"CORPORATE CONFLICT OF INTERESTS POLICY: Approved by the Board of Directors, it implements the Group’s Code of Ethics with regards to potential conflict of interest situations that could affect directors and Group employees; it defines the conflicts of interest situation, the types of situations and related persons for directors and employees; and it establishes the general and specific principles of conduct.",1
"In Model obtained AENOR Criminal Risk Management System certification under the UNE 19601 standard, and Anti-bribery Management System certification under the UNE ISO 37001 standard, which certify our management in relation to detecting, preventing and combating conduct related to criminal activity in general, and corruption and bribery in particular.",1
The Board of Directors and the senior management have taken measures to ensure the correct functioning and development of our business during the most serious months of the health crisis.,0
"All Euskaltel Group activities, regardless of the location where they take place, comply with, promote and respect the human and labour rights established in national and international legislation, which underpin our operations and rules of conduct, which include: The due diligence of the Euskaltel Group in relation to human rights is structured around the following: The Group’s Code of Ethics and Ethics Channel cover all potential risks of human rights violations.",1
"Our Code of Ethics, which contains clauses relating to human rights that must be upheld by all members of the Group.",1
Code of Ethics training given to all employees.,1
"The Ethics Channel is available to all employees on the corporate intranet sites, and to all stakeholders on the corporate websites of the Group’s companies.",1
Obligation for all suppliers that join our supply chain to accept the contents of the Code of Ethics.,1
"Telecomunicaciones, S.L.U. In this report we present our relationship with our stakeholders, our management of risk and the analysis of the positive impacts and contributions of our operations in economic, social and environmental matters.",0
"This report was prepared based on the financial and non-financial information reporting system that we have implemented in the Euskaltel Group, as well as the initiatives that we have carried out in the territories in which we operate.",0
"We have selected and included content in accordance with the principles and requirements defined by the most up-to-date versions of the GRI Standards, in their comprehensive option, and in line with the CNMV’s Recommendations on Good Governance, and in particular those matters required by Law diversity reporting of 28 December.",1
"The NFIS has been prepared in accordance with prevailing mercantile legislation and selected Sustainability Reporting Standards of the Global Reporting Initiative (GRI Standards), in accordance with each subject area in table “Contents-Law aforementioned NFIS.",1
"This responsibility also encompasses the design, implementation and maintenance of internal control deemed necessary to ensure that the NFIS is free from material misstatement, whether due to fraud or error.",1
"We have complied with the independence and other ethical requirements of the International Code of Ethics for Professional Accountants (including international independence standards) issued by the International Ethics Standards Board for Accountants (IESBA), which is founded on fundamental principles of integrity, objectivity, professional competence and due care, confidentiality and professional behaviour.",1
"Our firm applies International Standard on Quality Control 1 (ISQC1) and accordingly maintains a comprehensive system of quality control including documented policies and procedures regarding compliance with ethical requirements, professional standards and applicable legal and regulatory requirements.",1
– Procurement of a representation letter from the Directors and management.,0
"AVERAGE REMUNERATION BY GENDER AND AGE IN Based on the new structure resulting from the application of the Global Grading System (GGS) and in order to provide greater clarity and scope when presenting information about remuneration and the wage gap, the methodology used to calculate this information has been revised.",0
Management of water discharge-related impacts At the Euskaltel Group we do not discharge industrial waste water and sanitary water is discharged into the municipal sewerage network where our facilities are l ocated.,0
STANDARD DESCRIPTION RESPONSE TO THE INDICATOR / SECTION GLOBAL COMPACT At the Euskaltel Group we do not discharge industrial waste water and sanitary water is discharged into the municipal sewerage network where our facilities are located.,0
Operations that have been subject to human rights reviews or impact assessments The Code of Ethics and Ethics Channel cover all potential risks of human rights violations.,1
Non-compliance with laws and regulations in the social and economic area In 2020 a total of nine complaints were received from consumer organisations.,1
Management approach: description and results of the policies related to these issues as well as the main risks related to these issues linked t o the group's activities.,0
Management approach: description and results of the policies related to these issues as well as the main risks related to these issues linked to the group's activities.,0
SOCIETY Management approach: description and results of the policies related to these issues as well as the main risks related to these issues linked to the group's activities.,0
"Specialist load management equipment, backed by the knowledge and expertise of our dedicated Lifting Team and our specialist Lloyds British business.",0
"From inducting new staff to engaging our people in the community, from product innovation to the way we address health and safety, no function of the business operates without a duty of care for our environment, our communities and our people.",0
I am delighted to lead on the CSR agenda for the Speedy Group.,0
"The site gives clear, concise details on our products, providing customers with the information they need to make the most informed decision for the projects they are delivering.",0
"That’s why we took the unprecedented step of not just revising and refreshing our safety policy, but we are also sending a copy of the new policy to every employee.",0
Every new employee attends a corporate induction as well as receiving further training depending on the nature of their job role.,0
"Case Study: Driving Forward Transport is by a significant margin our largest Carbon Footprint impact area, so it makes sense to prioritise our fleet management as a key area where our environmental impacts can be reduced.",0
Mates in Mind Some excellent work has been done by the construction community on the growing issue of depression and indeed suicide in young men aged between 18 and 35.,0
The Mates in Mind programme has put in place a structure to help companies encourage people to become aware of indicative signs in their colleagues whilst also providing help lines and further training for people within the industry to become champions in the workplace.,0
“This is a key issue in society and in our industry.,0
turning waste into a positive impact Speedy recently went through an extensive waste management tender and at the conclusion of the process we awarded the contract to Recycling Lives.,0
"A refreshing organisation who bring with them not only excellence in waste management, but an outstanding programme of supporting disadvantaged people through funds generated by the day to day operation of their business.",0
Their social and environmental stance was a significant factor in the decision we made.,0
At Speedy we have built a brand on always going beyond the call of duty for our customers and each other.,0
"About This Report sustainability and corporate stewardship regarding environmental, social, and governance topics (“ESG”).",1
"The information contained herein was developed in accordance with the Global Reporting Initiative (GRI) standards on sustainability and covers selected comparative data for the applicable period, with the key highlights and developments as of the date of publishing.",1
"While SALT has previously issued a corporate social responsibility report for internal stakeholders, this publication is our first formal public statement on sustainability.",1
"As this is our first public corporate sustainability report, I would like to begin by saying how proud we are to help meet the basic needs of the world.",0
"Our concern for the environment, for robust governance, and for social empathy are part of our history as they will be of our future.",1
providing dedicated mental health and ship staff welfare support ashore This list is changing as the situation develops and we may enact further protocols as necessary; therefore we will share a full crisis response summary in a future update.,0
Our gratitude goes to everyone at Scorpio for their unconditional support during this unprecedented crisis.,0
"LETTER FROM OUR CEO WHO WE ARE OUR APPROACH TO A MORE SUSTAINABLE FUTURE RESPONSIBLE GOVERNANCE OPERATIONAL EXCELLENCE OUR PLANET OUR PEOPLE OUR COMMUNITIES As of April 2, 2020, the filing date of our most recent annual report, our fleet of 58 vessels consisted of 52 wholly-owned or finance leased drybulk vessels and six time chartered-in drybulk vessels, which we refer to collectively as our Operating Fleet.",0
"Through our culture, policies, training programs, and procedural checks that we build around compliance, our goal is to achieve the highest industry standards.",1
Scorpio Ship Management moves to Monte Carlo—a rising commercial shipping center.,0
"Safeguard the environment and comply with a complex and global nexus of regulation At the same time, we recognize that we need to look beyond pure financial returns and compliance.",1
"With this in mind, we have started Scorpio Bulkers with a commitment to a strong governance structure and operational excellence.",1
"While compiling the report, we are formalizing our current “baseline” of operations across the spectrum of environmental, social and governance (ESG) responsibilities, or “material topics,” as set forth in more detail hereafter.",1
We also review the reporting practices of our peers to ensure we are aligned with industry norms.,1
"At the corporate level, our entire fleet is comprised of “eco” vessels, which are specifically designed to minimize environmental impact.",0
"Responsible Governance Senior Management Our leadership team, led by Emanuele Lauro, is composed of six corporate officers with over of combined maritime experience.",1
He joined Scorpio in serve there in a senior management position.,0
"Their diverse range of skills and experiences bring a comprehensive perspective to the board, their oversight approach and decision making process.",1
Point of Emphasis Governance and economic responsibility is at our core and one of our identified strategic priorities.,1
"As a foreign filer, we are not required to comply with the corporate governance practices followed by U.S. companies under the NYSE listing standards.",1
"For example, we have voluntarily adopted NYSE required practices, such as (i) having a majority of independent directors, (ii) establishing audit, compensation and nominating committees and (iii) adopting a Code of Ethics.",1
"Scorpio voluntarily adheres to the US Coast Guard Environmental Compliance Program (ECP), a reporting system that performs internal and external compliance audits.",1
"In order to train and audit the ship and shore staff, we have formed - SECAT – Scorpio’s Environmental Compliance Audit and Training team.",1
"Because our CEO, President and COO all serve on the Board of Directors, there is substantial oversight and involvement in our corporate responsibility practices from the Board of Directors.",1
Board Role in Sustainability Risk Oversight The Board oversees and assesses all risks related to the business.,1
"The AUDIT COMMITTEE reviews our external financial reporting, engages our auditors and oversees our internal audit activities, procedures and the adequacy of our internal controls.",1
The COMPENSATION COMMITTEE oversees our equity incentive plan and recommends director and senior employee compensation.,0
The REGULATORY AND COMPLIANCE COMMITTEE oversees our operations to minimize the environmental impact by the constant monitoring and measuring of progress of our vessels.,0
The NOMINATING AND CORPORATE GOVERNANCE COMMITTEE is responsible for recommending to the Board of Directors nominees for director appointments and directors for appointment to board committees and advising the board with regard to corporate governance practices.,1
The SECAT team and Quality Assurance teams meet directly with the Regulatory and Compliance Committee on a quarterly basis.,1
"The reporting agenda for matters concerning the Regulatory and Compliance committee are frequent and formal, highlighting our commitment to oversight.",1
Code of Conduct and Ethics Scorpio has operations in many countries around the world.,1
"Because we rely on the personal integrity and judgment of our employees to protect and enhance the company’s reputation, we expect each employee to comply with our Code of Conduct and Ethics and applicable laws and regulations locally and internationally.",1
"Anti-Corruption and Anti-Bribery Scorpio commits to act in an honest, ethical and professional manner in all its business dealings and relationships.",1
It is our responsibility to implement and enforce effective systems to counter bribery and corruption in all the places we currently operate in or propose to develop within.,1
We commit to upholding all anticorruption and anti-bribery laws enforced by various jurisdictions.,1
"Environmental Policy We recognize environmental protection and management as one of our highest priorities and that every effort shall be made to conserve and protect the environment from marine, atmospheric and other forms of pollution, including officebased waste.",0
"Policy We perform direct and indirect KYC processes, not only to comply with our obligations as guided in the jurisdictions in which Scorpio operates, but to also have an effective risk-based process which can identify counterparty risk.",1
"Whistleblower Policy We are committed to high standards of ethical, moral and legal business conduct.",1
"We value feedback from our employees and expects all our directors, officers, employees to adhere to a high standard of personal and professional integrity and to avoid any conduct that might reflect unfavorably upon Scorpio and its personnel.",1
"In line with our commitment to open communication, we have adopted a whistleblower policy to provide an avenue for employees, directors, officers, contractors, subcontractors and agents to raise concerns without fear of retaliation for reports made in good faith.",1
Our policy encompasses matters of both accounting and ethics without limiting the spectrum of issues that can be reported.,1
"In recent years, vetting deficiencies per inspection have been lower than the industry standard; however, we have seen a small increase in the number of deficiencies per inspection and have taken steps to improve on this result.",0
Health & Safety The inherently dangerous work of marine transport demands constant vigilance from both management and our seafarers.,0
"Our Planet As a shipowner with one of the largest fleets in the world, Scorpio is committed to reducing its ecological footprint and accordingly, our approach is to embrace a proactive policy towards environmental regulations.",0
"Besides adhering to the US Coast Guards Environmental Compliance Program (ECP), a voluntary reporting system that performs internal and external compliance audits, Scorpio is affiliated with NAMEPA and Trident Alliance.",1
"In order to maintain oversight over our environmental management systems, we have established the Scorpio Environment Compliance Audit and Training team (SECAT).",1
1 RightShip is a leading maritime risk management and environmental assessment organization with the mission to improve the safety and environmental sustainability of the maritime industry.,0
"A Q&A with Paolo Magonio, Procurement Manager of Scorpio Ship Management.",0
"Open reporting At Scorpio we encourage our seafarers to speak up on unsafe practices, undesirable conditions and unacceptable behaviors which affect safety, environment and wellness.",0
Online unsafe act and condition reporting system with an option to report anonymously.,0
During our crew briefing sessions we educate and encourage seafarers on open reporting and we also carry out extended briefing and orientation of the shipboard management team to encourage a culture of transparency and assertiveness.,1
Ship staff welfare measures A visible leadership team that promotes a culture of care for people has helped build a family of seafarers who feel a deep sense of belonging to the company.,0
• Shore based training and seminars for seafarers complemented with a learning management system that is available online and onboard.,0
• Competitive wages and benefits that are well above what is negotiated in the collective bargaining agreement.,0
• Timely payment of wages to all our seafarers and timely turnaround in their tour of duty.,0
Employee Education/ Human Capital Management Human capital is our most valuable asset.,0
"In addition, we endeavor to hold meetings with seafarers whenever management personnel visit places where our seafarers are present in significant numbers.",0
Maritime Resource Management: Training program proven to prevent accidents at sea that are caused by human and organizational errors.,0
"Content Index contained herein was developed in accordance with the Global Reporting Initiative (GRI) standards on sustainability and covers selected comparative data for the applicable period, with the key highlights and developments as of the date of publishing.",1
"GRI This report includes Scorpio Bulkers Inc.’s (“SALT”) approach to sustainability and corporate stewardship regarding environmental, social, and governance topics (“ESG”).",1
"GRI corporate social responsibility report for internal stakeholders, this publication is our first formal public statement on sustainability.",1
"The forward-looking statements in this report are based upon various assumptions, many of which are based, in turn, upon further assumptions, including without limitation, management’s examination of historical operating trends, data contained in Scorpio’s records and other data available from third parties.",0
"Although Scorpio believes that these assumptions were reasonable when made, because these assumptions are inherently subject to significant uncertainties and contingencies which are difficult or impossible to predict and are beyond Scorpio’s control, Scorpio cannot assure you that it will achieve or accomplish these expectations, beliefs or, projections.",0
"These forward-looking statements are not guarantees of Scorpio's future performance, and actual results and future developments may vary materially from those projected in the forward-looking statements Unless otherwise indicated, information contained in this report concerning Scorpio’s industry and the market in which it operates, including its general expectations about its industry, market position, market opportunity and market size, is based on data from various sources including internal data and estimates as well as third party sources widely available to the public such as independent industry publications, government publications, reports by market research firms or other published independent sources.",0
Internal data and estimates are based upon this information as well as information obtained from trade and business organizations and other contacts in the markets in which Scorpio operates and management’s understanding of industry conditions.,0
About our reporting Walmart has reported on a wide range of ESG issues since 2005.,1
Our reporting is focused on our priority ESG issues—issues that we believe are the most relevant to our business and important to our stakeholders.,1
"Each of the and strategy with respect to that issue, the relevance of the issue to business and society, our key goals and metrics and our progress to date.",0
These briefs will be updated from time to time and may not align with fiscal year reporting periods.,0
"As we cover each issue in this summary, we will provide links to the relevant issue brief or briefs.",0
"Financial information referenced in our ESG reporting reflects the scope of the Walmart Inc. consolidated financial statements, unless otherwise noted.",1
"Our reporting is guided by frameworks, such as the Global Reporting Initiative (GRI) standards, Sustainability Accounting Standards Board (SASB), the Task Force on Climate-related Financial Disclosures (TCFD) and the United Nations (U.N.) Sustainable Development Goals (SDGs).",1
"Such risks, uncertainties and factors include the risk factors discussed in Item on Form 10-K and subsequent quarterly reports on Form 10-Q filed with the Securities and Exchange Commission (SEC); they also include the challenges, assumptions and dependencies identified in our ESG issue briefs.",1
"The forward-looking statements in our reporting are made as of the effective date identified on the issue brief, unless otherwise indicated and we undertake no obligation to update these forward-looking statements to reflect subsequent events or circumstances.",0
"In the U.S., of management promotions went to people of color and 45 percent to women.",0
"In the pages of this year’s FYaccompanying ESG Issue Briefs, we share our aspirations, strategies, progress and challenges related to our priority environmental, social and governance issues.",1
"In the lead up to COPGlasgow, many companies set goals to help the world get to net-zero emissions.",0
"This year we reported that we continue to make progress toward our science-based targets for emissions reduction (for example, reporting a FY2021 relative to our 2015 baseline for Scope 1 and 2 emissions) and we significantly expanded our efforts and disclosures related to our nature goals.",0
"Through our ESG reporting, we aim to provide insight into Walmart’s theories of change, systemic challenges and the efforts of Walmart teams and our partners to overcome them.",1
We aim to set the standard for decision-useful reporting.,0
"We continue to aim for consistency and relevance through the structure of our ESG issue briefs and approach to metrics (e.g., clear definitions; sharing progress for the last three fiscal years).",1
Our company WALMART’S CORPORATE PURPOSE Walmart’s purpose is to save people money and help them live better.,0
"Along with our assortment, price and experience, we want to make trust a competitive advantage.",0
"Based on our most recent ESG priority assessment conducted in spring leadership themes: Opportunity, Sustainability, Community and Ethics & Integrity.",1
https://corporate.walmart.com/esgreport/esg-approach/our-esg-priorities MANAGEMENT OF ESG Leadership of ESG issues starts with our CEO—with oversight from committees of our Board of Directors—and cascades across our enterprise.,1
Walmart’s Chief Sustainability Officer (CSO) helps define the ESG agenda and provides dedicated management and oversight of Walmart’s global ESG initiatives and goals.,1
The CSO reports to our Executive Vice President of Corporate Affairs and provides updates on our ESG agenda and progress to the Nominating and Governance Committee of the Walmart Board of Directors and to the Walmart executive leadership team.,1
Board committees also have oversight responsibility for particular ESG issues.,1
"~of U.S. salaried store, club and supply chain management started their careers in hourly positions https://corporate.walmart.com/esgreport/esg-issues/human-capital https://corporate.walmart.com/esgreport/esg-issues/diversity-equity-inclusion https://corporate.walmart.com/esgreport/esg-issues/supplier-opportunity Human capital: Good jobs & advancement for associates As one of the world’s largest private employers, we seek to accelerate the professional development and advancement of our associates and help make retail a gateway to upward mobility.",0
Walmart offers jobs with low barriers to entry; for some it’s a first job and for others a second chance—with access to career paths ranging from retail management to technology to health care.,0
"FINANCIAL WELL‑BEING In the United States, we offer competitive total compensation and benefits packages that provide paid time off (including sick leave to full- and part-time associates; up to leave for birth mothers who are full-time associates15); 401(k) contribution plans for full- and part-time hourly associates that offer a 6% match after one year16 (the average enrollment was approximately 700,000 in FY2022); and stock ownership plans with a company match of up to $270 per plan year17 (in FY2022, 38% of our active full-time and salaried U.S. associates participated in at least one of Walmart’s stock ownership programs18).",0
"In the U.S., our wage structure reflects varied market rates associated with each role, our geographic footprint and our business format (e.g., Neighborhood Markets, Sam’s Clubs, Supercenters, eCommerce fulfillment centers and supply chain warehouses).",0
"Approximately store, club and supply chain management started their careers in hourly positions.",0
"https://corporate.walmart.com/esgreport/esg-issues/human-capital https://corporate.walmart.com/esgreport/esg-issues/human-capital https://corporate.walmart.com/esgreport/esg-issues/human-capital Equity & inclusion at Walmart and beyond We believe that our business and communities are stronger and more resilient when all our associates, suppliers, customers and community members are included, heard and empowered.",0
FOSTERING A CULTURE OF INCLUSION THROUGHOUT WALMART We seek a workplace culture where associates at all levels are—and feel—included.,0
"We have set governance structures, incentives and reporting practices to guide this culture and drive accountability.",1
"We also believe our Live Better U program can help address disparities in access to education and drive increased talent attraction, while creating upward mobility for associates and scaling our internal talent pipelines.",0
We conduct analyses of pay and compensation practices in consultation with expert third-party firms following industry-leading standards.,1
"Through pay and policy adjustments, we correct for unintended pay differences and where appropriate adjust for market competitiveness as part of our annual and ongoing reviews.",0
Partnering with Operation Hope to launch a national initiative aiming to embed financial literacy into American culture and reach millions of youth and working adults to enable greater financial success.,0
"The mission of the ACE is to define, design and deliver accessible experiences at scale by adopting a culture of awareness and action around accessibility, building the necessary infrastructure, creating leadership champions and onboarding teams to drive accessibility at scale.",0
"https://corporate.walmart.com/esgreport/esg-issues/diversity-equity-inclusion Supplier opportunity Through sourcing, Walmart aims not only to delight our customers but also to provide opportunities for economic growth and development for the people who work throughout our supply chains, including our suppliers, the people they employ and their communities.",0
"For example, our Forests Policy sets out our approach to tackling deforestation and approach to higher-impact categories of palm oil, pulp and paper, beef and soy.",0
Climate risk is also incorporated into the company’s Enterprise Risk Management process.,0
The Nominating and Governance Committee of the Walmart Board of Directors oversees that strategy.,1
"Strategies include preparing our facilities and associates for weather-related disasters, taking steps to enhance surety of supply in the face of near-term disasters and disruptions and longer-term climate change and accounting for transition risk in business planning.",0
"As of the end of FYreporting progress through the Nature pillar (for example, our fresh beef suppliers report implementing sustainable grazing management practices on over half a million acres).",0
"https://corporate.walmart.com/policies#forests-policy https://corporate.walmart.com/policies#seafood-policy https://corporate.walmart.com/policies#sustainable-row-crop-position-statement https://corporate.walmart.com/policies#sustainable-row-crop-position-statement https://corporate.walmart.com/policies#walmart-u-s-pollinator-health-position https://www.walmartsustainabilityhub.com/ also hosted summits on key topics like tuna, beef and row crops where Walmart merchants, suppliers and stakeholders discuss strategies, aspirations, achievements and challenges.",0
https://corporate.walmart.com/esgreport/esg-issues/product-supply-chain-sustainability https://www.nfwf.org/programs/acres-america https://corporate.walmart.com/esgreport/esg-issues/regeneration-of-natural-resources https://corporate.walmart.com/esgreport/esg-issues/regeneration-of-natural-resources People in supply chains We aim to source responsibly while acting as a catalyst to improve the well-being of people working in consumer product supply chains.,0
"Walmart has prioritized working with stakeholders to combat forced labor and other exploitative practices in global supply chains, including helping to make responsible recruitment the standard business practice for employers throughout global supply chains.",0
In FYmore than $5.9 billion in corporate income-based taxes worldwide.,0
"https://corporate.walmart.com/esgreport/esg-issues/serving-communities
 https://corporate.walmart.com/esgreport/esg-issues/safer-healthier-food-other-products https://corporate.walmart.com/esgreport/esg-issues/disaster-preparedness-response Safer, healthier food and other products Providing safer, healthier and more affordable food and other products is central to our mission to help people save money and live better.",0
"As of May produce and food items across the Great Value, Marketside and Parent’s Choice private brands qualify for the Great for You icon.53 In 2021 we began work to update the standard to match 2020-2025 Dietary Guidelines for Americans and aim to benchmark our assortment against the updated standard.",0
"Our Global Food Safety Compliance team assesses food safety risks, sets standards, implements and trains associates on the required controls and monitors the effectiveness of the program.",1
